instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
Small,MOEA/D,1081530686,10500,12.919616460800171,20,103237.96812500001,2.444764217984627,37.5659
Small,MOEA/D,1302740407,10500,13.04681921005249,23,105227.94575000001,2.430522741661505,46.7762
Small,MOEA/D,2084654369,10500,13.999007940292358,23,103651.785175,2.4410404853940904,46.5879
Small,MOEA/D,1566581934,10500,13.418598651885986,21,106853.643125,2.4146104575389518,46.7599
Small,MOEA/D,1357791198,10500,12.9990394115448,7,103237.96812500001,2.444764217984627,37.5659
Small,MOEA/D,1167425778,10500,13.393359184265137,21,102955.00230000001,2.4591632430542614,38.1198
Small,MOEA/D,1202413557,10500,12.751134634017944,21,103236.288425,2.444764217984627,37.5659
Small,MOEA/D,2008052738,10500,13.173524141311646,25,100307.25312499999,3.978427655586127,46.0973
Small,MOEA/D,595598245,10500,14.968498706817627,21,103233.4253,2.4450857500180567,37.577799999999996
Small,MOEA/D,1752032165,10500,16.718183040618896,18,102460.41345000001,3.510657688022262,45.6124
Small,MOEA/D,1440696407,10500,15.98795771598816,26,100882.003125,2.7721825302379273,75.1143
Small,MOEA/D,5880883,10500,12.814415454864502,22,101092.6541,3.5722173537604465,46.1674
Small,MOEA/D,846428919,10500,13.254172086715698,21,103243.439875,2.444459984001338,37.5659
Small,MOEA/D,1841261662,10500,14.03554892539978,21,103236.288425,2.444764217984627,37.5659
Small,MOEA/D,1190382222,10500,13.1397864818573,21,103234.1888,2.445031711020838,37.5758
Small,MOEA/D,72124473,10500,14.447267055511475,22,101350.25635,2.477316232703585,37.492
Small,MOEA/D,1642588603,10500,15.430906772613525,21,103243.439875,2.444459984001338,37.5659
Small,MOEA/D,1566923138,10500,13.845409631729126,19,102424.567125,3.512728022284091,45.6223
Small,PLS,1826701614,10000,4.696568012237549,36,109394.03115,1.5214053068805449,264.215
Small,PLS,1367864806,10000,4.960946321487427,39,112178.6979,0.0055631476323119685,264.247
Small,PLS,1097657231,10000,4.602395057678223,51,107104.89450000002,4.240696680497137,295.7791
Small,PLS,579362555,10000,5.021138668060303,50,108819.17272500001,1.5499891629910014,270.0132
Small,PLS,661058651,10000,5.943401098251343,51,111586.26955,1.1293981337047434,297.9555
Small,PLS,87989972,10000,5.27387547492981,52,112275.273675,0.19952657381615507,284.6702
Small,PLS,161576974,10000,5.173617362976074,59,109885.558475,1.1047600498285781,260.936
Small,PLS,35492826,10000,4.419160604476929,45,111066.1801,1.0854122896926475,268.998
Small,PLS,376383645,10000,4.745514869689941,56,110254.831875,1.1038929247910838,267.4797
Small,PLS,1746484539,10000,4.122334241867065,28,105788.88145000002,1.177783116616847,248.7595
Small,PLS,1394609702,10000,4.253997087478638,25,105642.066125,1.537094053713056,204.2595
